date,time,x-edge-location,sc-bytes,c-ip,cs-method,cs\(Host),cs-uri-stem,sc-status,cs\(Referer),cs\(User-Agent),cs-uri-query,cs\(Cookie),x-edge-result-type,x-edge-request-id,x-host-header,cs-protocol,cs-bytes,time-taken,x-forwarded-for,ssl-protocol,ssl-cipher,x-edge-response-result-type,cs-protocol-version,fle-status,fle-encrypted-fields,c-port,time-to-first-byte,x-edge-detailed-result-type,sc-content-type,sc-content-len,sc-range-start,sc-range-end
2025-12-26,21:28:21,DXB52-P2,1357,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,FtQPNzU4PirgHZtpZ_r8wINd9Kqt7F8UzbjgmnUEpFRaI6lUhbRgrQ\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,417,0.256,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,61485,0.256,Error,text/html,-,-,-
2025-12-26,21:04:41,DXB52-P2,1173,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/login/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,1SzKIeDb1pjk7zdk7niKV1-qjUN2FQzLJjw6iKSqmkRR0WbqvBFxeQ\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,38,0.244,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/2.0,-,-,55168,0.244,Error,text/html,-,-,-
2025-12-26,21:05:11,DXB52-P2,1173,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/login/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,L32rnJJZJv-Q6rEhGXA8LXQkhxpOhkF4TAyfHK1nR9U4p-TMt6QlEg\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,38,0.263,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/2.0,-,-,55168,0.263,Error,text/html,-,-,-
2025-12-26,21:05:41,DXB52-P2,1172,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/login/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,n-QFCCq6h2_EhAYz8ryu8k-hRGxUO3TdJlf6i5zawwJnhOT07mjc4w\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,38,0.252,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/2.0,-,-,55168,0.252,Error,text/html,-,-,-
2025-12-26,21:06:11,DXB52-P2,1171,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/login/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,dDaISAD00AH6iiu0vJ4352oIvoJTwRyMo465VkU5_xGrN1Q4V9LACQ\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,38,0.245,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/2.0,-,-,55168,0.245,Error,text/html,-,-,-
2025-12-26,21:06:45,DXB52-P2,1172,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/login/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,CEpi6uwTkA3s3XC2nPLYJq3sr-6DEFgzjmQ32xUpmqJpirfFqDfyxQ\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,38,0.250,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/2.0,-,-,55168,0.250,Error,text/html,-,-,-
2025-12-26,21:06:50,CDG54-P2,603,91.231.89.120,GET,dbkbtek9v7jgv.cloudfront.net,/,301,-,Mozilla/5.0%20\(X11;%20Ubuntu;%20Linux%20x86_64;%20rv:134.0)%20Gecko/20100101%20Firefox/134.0,-,-,Redirect,yQENKyGWdr4hRsfifLL681ZF6aGQwxgbWbYI1cv_8wJUC2ZXfsYaYw\=\=,dbkbtek9v7jgv.amplifyapp.com,http,271,0.004,-,-,-,Redirect,HTTP/1.1,-,-,33941,0.004,Redirect,text/html,167,-,-
2025-12-26,21:07:11,DXB52-P2,1356,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/login/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,Nr20I3xTDcJUyAzqpbrxIrs-kHTf5sLBdsUm_CBcXQz8wG1i8TP_XQ\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,422,0.246,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,59004,0.246,Error,text/html,-,-,-
2025-12-26,21:07:42,DXB52-P2,1356,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/login/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,oxkYQ24jm4jaEw-GZVEkQVXjPNByx4rQUR2JEOTiO3-XKJ75fq1i0A\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,448,0.302,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,52039,0.253,Error,text/html,-,-,-
2025-12-26,21:07:41,DXB52-P2,1172,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/login/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,SfpEk_eTJnIbWyIDvD63hmjqajrpQdB0B2Rk3OiTTAxhHAV6-Z5U2A\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,38,0.245,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/2.0,-,-,55168,0.243,Error,text/html,-,-,-
2025-12-26,21:08:11,DXB52-P2,1171,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/login/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,MakADi1qotumFnZLLV_M6Fssu6K5o-CbWl1lkGh3C4hHDmlRyeX-Qw\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,38,0.256,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/2.0,-,-,55168,0.256,Error,text/html,-,-,-
2025-12-26,21:08:41,DXB52-P2,1173,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/login/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,Yu9cf6q4DqgvwCh2_-MtyR3phpEZgQEBZSmM-ydhPjRs1EXpQXp_PA\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,38,0.242,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/2.0,-,-,55168,0.242,Error,text/html,-,-,-
2025-12-26,21:09:21,DXB52-P2,1172,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/login/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,1yAojdtGoi3rohuKulzzDyALI-Z45pbzcaGjXGZ2LLaWyjvWyoFoLA\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,38,0.262,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/2.0,-,-,55168,0.262,Error,text/html,-,-,-
2025-12-26,21:59:51,DXB52-P2,1356,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,ejrBtSDwVWZQroukEv_N1FwRNrLOcjQ6-MQ6RArB1DNkO5uHXDwH2A\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,417,0.241,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,54457,0.240,Error,text/html,-,-,-
2025-12-26,21:55:01,DXB52-P2,1356,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,4TbnBEmYdpOOKha2agYP0IEF87Mw6W3bwW3oZnaS_rk_K8KSAfbm6A\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,417,0.267,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,59468,0.265,Error,text/html,-,-,-
2025-12-26,21:55:21,DXB52-P2,1356,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,EaZNMt-mECNgYgKODj2OD65xK9xc2kkznTxPq-Ql3WqKxNx4yLN9dw\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,417,0.249,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,59468,0.249,Error,text/html,-,-,-
2025-12-26,21:56:01,DXB52-P2,1356,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,I1ZX2Ou1x0V0eien6VJO6H84P6IaNsV1mZ3E6X6Jr_ZmKOcUgwIMRg\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,443,0.241,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,51601,0.240,Error,text/html,-,-,-
2025-12-26,21:56:02,DXB52-P2,1356,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,UtpXZSlqZo9BxFAFDuLdQ0wUfunyXLQ3CB_36huOKUw-4zsAqOSX6A\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,417,0.252,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,51601,0.251,Error,text/html,-,-,-
2025-12-26,21:56:21,DXB52-P2,1356,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,GS8rOvxfBEIpX6vXCSHiv_-92zq6DZcFwJX2YTP-RLpJNYnPefTfLQ\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,417,0.261,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,51601,0.261,Error,text/html,-,-,-
2025-12-26,21:57:03,DXB52-P2,1356,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,WUTwMvGR_hd46r_Oc8i7IPhlTUT5sJw2RklJjgI-7FL9YBzr6PTBkQ\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,417,0.250,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,56772,0.249,Error,text/html,-,-,-
2025-12-26,21:57:21,DXB52-P2,1356,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,Xou081TjW5WZk96pP3jdEwRnBeyUrJi94ZGLohOQuTtcA9b5gqQi8w\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,417,0.251,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,56772,0.249,Error,text/html,-,-,-
2025-12-26,21:57:51,DXB52-P2,1356,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/fees/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,-UobJvLWRkfm79LmBuYQFyfBvmC_QAZI-71xmiBOBbMKkl_rh8iRSA\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,406,0.267,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,56772,0.267,Error,text/html,-,-,-
2025-12-26,21:57:50,DXB52-P2,453,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/assets/index-CthBV_IJ.js,304,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Hit,_uDH1aXywF4riSmr-2XoQnj-NPNYWb2QxXpdTYFLY_Hv3ZUCtaGxag\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,518,0.002,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Hit,HTTP/3.0,-,-,56772,0.002,Hit,-,-,-,-
2025-12-26,21:57:51,DXB52-P2,1356,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/geo-restriction/check/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,_rGCx-FlLPtwc5k7c57zRrzAeeaGB0t6WNX32JH3XMpE-1pWAckjZg\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,435,0.251,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,56772,0.251,Error,text/html,-,-,-
2025-12-26,21:57:51,DXB52-P2,1356,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/platform-config/public/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,G_hiZhGwOzw_OFmKYciDfwqxLjTQTkuRzH5I5O9xYs609R9gHn1jkg\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,437,0.253,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,56772,0.253,Error,text/html,-,-,-
2025-12-26,21:57:51,DXB52-P2,1356,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/cms/pages/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,EtpRRjXmzp31eAXFBLhx8VqLWW3bV6AVvJMNnqEymsZvcJLFh0rDPA\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,415,0.252,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,56772,0.251,Error,text/html,-,-,-
2025-12-26,21:57:50,DXB52-P2,428,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/assets/finatrades-logo-Br7J-q2F.png,304,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Hit,IFxBeAKVeVWYNCjt7-mfY7oaDOp2cvJzcGrADbg-fCwPT0tcd2bhVg\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,551,0.002,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Hit,HTTP/3.0,-,-,56772,0.002,Hit,-,-,-,-
2025-12-26,21:57:51,DXB52-P2,1356,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,TkSPQrKzGJJvp0lkf-35DXCqxRdVyCPyRdxjSxeTVlxLvDAJIL24WA\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,417,0.248,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,56772,0.248,Error,text/html,-,-,-
2025-12-26,21:57:51,DXB52-P2,1356,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,MK6lOoa9KoWzwD5P3M3p226hebl4wc9_vRDzA3UIpAdHIYTXAKTpyg\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,443,0.308,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,56772,0.252,Error,text/html,-,-,-
2025-12-26,21:57:51,DXB52-P2,1356,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/branding/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,-2LzC8jKvxoA0__d46y-tpaD3etoVsHxU39FsG4n5JxGAFv8P45bPg\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,413,0.242,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,56772,0.242,Error,text/html,-,-,-
2025-12-26,21:57:50,DXB52-P2,453,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/,304,-,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Hit,Y98EvPndSNnikmrPaNM6t5g2-EpA4_MjkwPDAbL8UO8_RNLpVpxLLQ\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,533,0.001,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Hit,HTTP/3.0,-,-,56772,0.001,Hit,-,-,-,-
2025-12-26,21:57:50,DXB52-P2,453,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/assets/index-D9iXKJBg.css,304,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Hit,dT4h8xmRENtrRkOqE3Vmox48QYJVBpGVoLsdnc5cmFkJRBdMUJkB5Q\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,535,0.001,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Hit,HTTP/3.0,-,-,56772,0.001,Hit,-,-,-,-
2025-12-26,21:58:04,DXB52-P2,1356,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,wB9RyYF-jAxdPySSecQpoXwoA0LYJczzbDidYQNJrjrRHepPMVq0ww\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,417,0.244,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,56772,0.243,Error,text/html,-,-,-
2025-12-26,21:58:21,DXB52-P2,1356,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,t8xg7kSn4DSPBOq6Fip6NP4BeQ_7hKy8XvnRl5RZ8Ex5DLXjDMvXzw\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,417,0.261,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,56772,0.261,Error,text/html,-,-,-
2025-12-26,21:58:21,DXB52-P2,1356,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,EcUyaNA9eQJKyLwc7ienKr96qYwfhJXFMuEZ0KSphCLCjB-a1fREjg\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,417,0.235,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,56772,0.235,Error,text/html,-,-,-
2025-12-26,21:58:22,DXB52-P2,1356,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,Lw4QxJfv3f5fl7H88RgOhxXjP9T1-3rELoI-gU02p3pjg0VxgV4c8A\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,443,0.244,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,56772,0.244,Error,text/html,-,-,-
2025-12-26,21:58:51,DXB52-P2,1356,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,Wbc7mj5TKaZeFdF91op3mGhga7VwkbQDFh8gRzTueidMsm5BQeqCRw\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,417,0.247,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,61704,0.247,Error,text/html,-,-,-
2025-12-26,21:59:05,DXB52-P2,1356,176.205.185.49,GET,dbkbtek9v7jgv.cloudfront.net,/api/gold-price/,404,https://main.dbkbtek9v7jgv.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/143.0.0.0%20Safari/537.36%20Edg/143.0.0.0,-,-,Error,2sO-9kM9QIb_dTQ29UeK21XOSncjM_6tob3hPRKi7fvpCZBhAjpl9g\=\=,main.dbkbtek9v7jgv.amplifyapp.com,https,417,0.247,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,61704,0.246,Error,text/html,-,-,-
